timestamp,tmpc_1,relh_1,sped_1,feel_1,tmpc_2,relh_2,sped_2,feel_2,tmpc_3,relh_3,sped_3,feel_3,ERCOT
2024-03-06 03:00:00,20.146666666666665,100.0,6.516666666666667,68.26666666666667,14.285714285714286,92.14428571428572,0.0,57.714285714285715,19.666666666666668,100.0,4.6000000000000005,67.39999999999999,37164.964027
2024-03-06 04:00:00,20.07333333333333,100.0,5.366666666666667,68.13333333333334,14.047619047619047,93.58238095238094,0.0,57.285714285714285,19.666666666666668,100.0,1.15,67.39999999999999,36788.866158
2024-03-06 05:00:00,20.0,100.0,5.366666666666667,68.0,13.80952380952381,95.02047619047619,0.0,56.857142857142854,20.0,95.98,1.15,68.0,37025.747789
2024-03-06 06:00:00,20.07333333333333,99.09333333333332,6.133333333333333,68.13333333333334,13.571428571428573,96.45857142857142,0.0,56.42857142857143,19.666666666666668,95.98,0.0,67.39999999999999,38816.323147
2024-03-06 07:00:00,20.0,98.07,3.0666666666666664,68.0,13.333333333333334,97.89666666666666,0.0,56.0,19.666666666666668,100.0,0.0,67.39999999999999,41743.740635
2024-03-06 08:00:00,21.35333333333333,92.04333333333334,4.6,70.43333333333334,14.5,87.785,3.45,58.1,20.33333333333333,94.10333333333334,1.5333333333333332,68.60000000000001,42783.012882
2024-03-06 09:00:00,23.276666666666667,82.82666666666667,7.283333333333334,73.89999999999999,18.0,79.18333333333334,0.0,64.39999999999999,21.33333333333333,86.58999999999999,1.9166666666666667,70.39999999999999,43071.495723
2024-03-06 10:00:00,24.55666666666667,76.59333333333333,6.516666666666667,76.2,21.5,70.92,4.6,70.69999999999999,22.33333333333333,81.45666666666666,5.75,72.2,43749.754281
2024-03-06 11:00:00,26.87,66.97333333333334,9.966666666666669,82.21333333333332,23.666666666666668,66.25333333333333,3.8333333333333335,74.60000000000001,23.0,78.19,6.133333333333333,73.4,44687.600959
2024-03-06 12:00:00,28.7,58.14666666666667,10.35,86.50333333333333,25.5,59.365,4.6,77.9,23.33333333333333,76.66333333333334,7.283333333333334,74.0,45751.080541
2024-03-06 13:00:00,30.276666666666667,49.16666666666666,11.5,88.34333333333335,26.33333333333333,50.84333333333333,3.4500000000000006,79.57,25.0,69.42333333333333,6.900000000000001,77.0,47203.746567
2024-03-06 14:00:00,30.35333333333333,43.85333333333333,14.566666666666668,87.10333333333334,27.0,45.79666666666666,2.6833333333333336,80.91000000000001,26.0,65.33,7.283333333333334,78.8,48952.667476
2024-03-06 15:00:00,29.203333333333333,51.946666666666665,13.416666666666666,86.34333333333332,27.0,42.91333333333333,6.516666666666667,80.62333333333333,26.33333333333333,61.51,7.666666666666667,79.95666666666666,50449.717411
2024-03-06 16:00:00,27.036666666666665,63.85999999999999,11.883333333333333,82.27,27.0,46.79333333333333,8.433333333333334,81.01,27.0,57.84,10.35,82.27,51625.890902
2024-03-06 17:00:00,25.05333333333333,75.89999999999999,11.116666666666667,77.10000000000001,26.0,52.93,7.666666666666667,78.8,25.666666666666668,62.61333333333334,8.816666666666668,78.2,52405.253531
2024-03-06 18:00:00,23.33333333333333,83.08333333333333,10.35,74.0,24.0,60.98333333333333,2.6833333333333336,75.2,23.33333333333333,72.00666666666666,8.049999999999999,74.0,51940.655598
2024-03-06 19:00:00,22.426666666666662,87.45333333333333,10.35,72.36666666666666,23.0,64.86666666666666,3.0666666666666673,73.4,21.33333333333333,76.35666666666667,8.816666666666666,70.39999999999999,50976.697776
2024-03-06 20:00:00,22.13,90.18666666666668,9.966666666666669,71.83333333333333,22.0,68.75,3.4500000000000006,71.6,20.0,82.86,8.433333333333334,68.0,50354.944442
2024-03-06 21:00:00,21.85333333333333,93.62666666666668,9.583333333333334,71.33333333333333,20.666666666666668,76.24666666666667,0.0,69.2,19.0,88.18,7.666666666666667,66.2,49461.225931
2024-03-06 22:00:00,21.89,95.45666666666666,8.816666666666666,71.39999999999999,21.0,71.57666666666667,2.6833333333333336,69.8,18.33333333333333,91.98,6.900000000000001,65.0,47662.571393
